year,County,State,Cardiovascular deaths,
2006,Lyon,MN,388.9,
2006,Renville,MN,389,
2006,Murray,MN,390.1,
2006,Freeborn,MN,390.7,
2006,Houston,MN,390.9,
2006,Martin,MN,390.9,
2006,Norman,MN,392.4,
2006,Redwood,MN,393.5,
2006,Chippewa,MN,396.3,
2006,Clearwater,MN,398.4,
2006,Yellow Medicine,MN,399.4,
2006,Crow Wing,MN,402.9,
2006,Otter Tail,MN,403.1,
2006,Pennington,MN,403.7,
2006,Beltrami,MN,404.5,
2006,Aitkin,MN,404.7,
2006,Becker,MN,404.8,
2006,Watonwan,MN,406.3,
2006,Red Lake,MN,408.3,
2006,Swift,MN,408.5,
2006,Lincoln,MN,410.2,
2006,Cottonwood,MN,411.4,
2006,Mille Lacs,MN,411.5,
2006,Cass,MN,411.8,
2006,Morrison,MN,412.9,
2006,Marshall,MN,416.2,
2006,Mahnomen,MN,417.8,
2006,Pine,MN,418.1,
2006,Winona,MN,418.2,
2006,Lake of the Woods,MN,418.9,
2006,Grant,MN,419.8,
2006,Pipestone,MN,420,
2006,Faribault,MN,420.3,
2006,Polk,MN,425.8,
2006,Big Stone,MN,429.2,
2006,Roseau,MN,430,
2006,Lac qui Parle,MN,434.2,
2006,Rock,MN,436,
2006,Lake,MN,439.7,
2006,Wadena,MN,440.4,
2006,Traverse,MN,441,
2006,Koochiching,MN,444.7,
2006,Itasca,MN,447.1,
2006,St. Louis,MN,449.3,
2006,Wilkin,MN,449.5,
2006,Kittson,MN,472.5,
2006,Benton,MN,475.2,
2006,Carlton,MN,479.4,
2006,Platte,MO,378.7,
2006,St. Charles,MO,425.7,
2006,Ralls,MO,434.5,
2006,Boone,MO,440.6,
2006,Clay,MO,446.2,
2006,Moniteau,MO,465.7,
2006,Audrain,MO,488.3,
2006,Dallas,MO,490.4,
2006,Ozark,MO,493.9,
2006,Atchison,MO,495,
2006,Schuyler,MO,495,
2006,Cass,MO,504.8,
2006,Cole,MO,505.2,
2006,Stone,MO,506.5,
2006,Scotland,MO,508,
2006,Taney,MO,509,
2006,Callaway,MO,510.2,
2006,Grundy,MO,521.1,
2006,St. Louis,MO,521.4,
2006,Clinton,MO,521.9,
2006,Howard,MO,523.1,
2006,Nodaway,MO,524.4,
2006,Mercer,MO,525,
2006,Hickory,MO,525.2,
2006,Holt,MO,525.7,
2006,Polk,MO,525.8,
2006,Greene,MO,526.9,
2006,Christian,MO,527.2,
2006,Douglas,MO,530.2,
2006,Ray,MO,531.1,
2006,Sullivan,MO,534.7,
2006,Jackson,MO,536.3,
2006,Johnson,MO,538.7,
2006,Warren,MO,540,
2006,Stoddard,MO,543.1,
2006,Harrison,MO,545.5,
2006,Worth,MO,545.8,
2006,Camden,MO,546.8,
2006,Morgan,MO,547.2,
2006,Adair,MO,548.9,
2006,Randolph,MO,551.8,
2006,Osage,MO,555.2,
2006,Perry,MO,559.4,
2006,Cape Girardeau,MO,565.7,
2006,Bollinger,MO,569.8,
2006,Andrew,MO,571.5,
2006,Pettis,MO,571.8,
2006,Dade,MO,572.3,
2006,Barton,MO,573.5,
2006,Lawrence,MO,573.8,
2006,Webster,MO,574,
2006,Benton,MO,575,
2006,Ste. Genevieve,MO,575.8,
2006,Cooper,MO,575.9,
2006,St. Clair,MO,580.3,
2006,Macon,MO,582.5,
2006,Lafayette,MO,584.2,
2006,Miller,MO,585,
2006,Gasconade,MO,586.2,
2006,Cedar,MO,588.8,
2006,Scott,MO,589.4,
2006,Henry,MO,590.3,
2006,Caldwell,MO,590.5,
2006,Gentry,MO,591.9,
2006,Maries,MO,592,
2006,Knox,MO,593.6,
2006,Phelps,MO,593.6,
2006,Monroe,MO,594.7,
2006,Wayne,MO,595.3,
2006,Texas,MO,595.4,
2006,Pulaski,MO,595.9,
2006,Butler,MO,595.9,
2006,Howell,MO,597.1,
2006,Franklin,MO,599.1,
2006,Clark,MO,599.6,
2006,Daviess,MO,600.4,
2006,Montgomery,MO,601.3,
2006,Chariton,MO,601.6,
2006,Bates,MO,605.4,
2006,Buchanan,MO,610.9,
2006,Linn,MO,611.2,
2006,Saline,MO,611.5,
2006,Lincoln,MO,611.6,
2006,Livingston,MO,617.3,
2006,Newton,MO,620.9,
2006,DeKalb,MO,622.9,
2006,Shelby,MO,626.6,
2006,Dent,MO,627.7,
2006,Marion,MO,629.2,
2006,Jasper,MO,631.1,
2006,Carter,MO,634.8,
2006,Shannon,MO,636.1,
2006,Reynolds,MO,643.2,
2006,Jefferson,MO,646,
2006,Pike,MO,647.7,
2006,Madison,MO,650.7,
2006,McDonald,MO,655.7,
2006,Putnam,MO,658.4,
2006,Vernon,MO,669,
2006,Lewis,MO,669.7,
2006,Carroll,MO,671,
2006,Wright,MO,673.4,
2006,Barry,MO,697.5,
2006,St. Francois,MO,697.9,
2006,Laclede,MO,698.9,
2006,Oregon,MO,702.7,
2006,Crawford,MO,707.1,
2006,St. Louis City,MO,738.1,
2006,Iron,MO,748.7,
2006,Ripley,MO,754.2,
2006,Dunklin,MO,804.8,
2006,Pemiscot,MO,814.3,
2006,Mississippi,MO,866.8,
2006,New Madrid,MO,867.4,
2006,Washington,MO,933.7,
2006,Mariana Islands,MP,435.8,
2006,Lamar,MS,512.7,
2006,Pontotoc,MS,548.9,
2006,Hancock,MS,555.2,
2006,DeSoto,MS,563.5,
2006,Lafayette,MS,570.6,
2006,Rankin,MS,581.4,
2006,Prentiss,MS,597.6,
2006,Jackson,MS,610.4,
2006,Stone,MS,627.5,
2006,Winston,MS,630.4,
2006,Jones,MS,631.4,
2006,Noxubee,MS,644.5,
2006,Harrison,MS,648.9,
2006,Forrest,MS,650.8,
2006,Oktibbeha,MS,654.4,
2006,Hinds,MS,654.9,
2006,Copiah,MS,657.1,
2006,Lowndes,MS,657.8,
2006,Tallahatchie,MS,658.4,
2006,Kemper,MS,663.4,
2006,Monroe,MS,669.4,
2006,Clay,MS,669.7,
2006,Jefferson,MS,670,
2006,Calhoun,MS,671.4,
2006,Union,MS,672.3,
2006,Perry,MS,672.5,
2006,George,MS,672.5,
2006,Pearl River,MS,673.6,
2006,Choctaw,MS,676.1,
2006,Yazoo,MS,676.8,
2006,Franklin,MS,677.1,
2006,Carroll,MS,679.6,
2006,Madison,MS,682.4,
2006,Greene,MS,682.8,
2006,Jefferson Davis,MS,684,
2006,Simpson,MS,684.5,
2006,Adams,MS,688.5,
2006,Lauderdale,MS,689.1,
2006,Lincoln,MS,690.6,
2006,Amite,MS,693.1,
2006,Clarke,MS,696,
2006,Newton,MS,696.4,
2006,Scott,MS,697,
2006,Itawamba,MS,697.1,
2006,Neshoba,MS,700.4,
2006,Sharkey,MS,700.6,
2006,Montgomery,MS,704.7,
2006,Wayne,MS,712.9,
2006,Wilkinson,MS,717.8,
2006,Smith,MS,721.3,
2006,Jasper,MS,723.3,
2006,Benton,MS,723.6,
2006,Chickasaw,MS,728.7,
2006,Alcorn,MS,733,
2006,Webster,MS,736.3,
2006,Tate,MS,739.1,
2006,Issaquena,MS,739.4,
2006,Marion,MS,740.8,
2006,Yalobusha,MS,744.9,
2006,Attala,MS,745,
2006,Walthall,MS,749.8,
2006,Leake,MS,752.5,
2006,Tishomingo,MS,762.4,
2006,Marshall,MS,766.2,
2006,Covington,MS,770.5,
2006,Lawrence,MS,777.2,
2006,Warren,MS,777.5,
2006,Pike,MS,787.9,
2006,Claiborne,MS,803,
2006,Coahoma,MS,804.6,
2006,Tippah,MS,814.8,
2006,Lee,MS,814.8,
2006,Washington,MS,818.8,
2006,Grenada,MS,829.9,
2006,Panola,MS,832.8,
2006,Humphreys,MS,846.9,
2006,Holmes,MS,863.6,
2006,Sunflower,MS,876.8,
2006,Leflore,MS,938.4,
2006,Quitman,MS,939,
2006,Bolivar,MS,969.3,
2006,Tunica,MS,1011.1,
2006,Pondera,MT,338.7,
2006,Gallatin,MT,366.1,
2006,Ravalli,MT,383.5,
2006,Granite,MT,383.7,
2006,Park,MT,384.8,
2006,Missoula,MT,386.4,
2006,Madison,MT,392.7,
2006,Broadwater,MT,396.8,
2006,Meagher,MT,398.6,
2006,Teton,MT,399.3,
2006,Carbon,MT,402,
2006,Liberty,MT,404.4,
2006,Lake,MT,405.5,
2006,Wibaux,MT,406.4,
2006,Cascade,MT,406.7,
2006,Jefferson,MT,407.2,
2006,Chouteau,MT,408.6,
2006,Lewis and Clark,MT,412.3,
2006,Beaverhead,MT,416.3,
2006,Richland,MT,416.8,
2006,Sweet Grass,MT,417,
2006,Sanders,MT,419.8,
2006,Judith Basin,MT,422.2,
2006,Fergus,MT,424.2,
2006,Dawson,MT,425,
2006,Wheatland,MT,425.7,
2006,Phillips,MT,428.8,
2006,Daniels,MT,429.1,
2006,Stillwater,MT,432.4,
2006,Prairie,MT,435.1,
2006,Treasure,MT,437.1,
2006,Yellowstone,MT,440.4,
2006,Carter,MT,442.4,
2006,Golden Valley,MT,443.9,
2006,Musselshell,MT,444.9,
2006,Fallon,MT,448.9,
2006,Garfield,MT,449.6,
2006,Flathead,MT,451.6,
2006,Custer,MT,451.8,
2006,Blaine,MT,453.5,
2006,Petroleum,MT,457,
2006,Rosebud,MT,459.7,
2006,Powell,MT,461.5,
2006,Valley,MT,468.2,
2006,Hill,MT,470.7,
2006,Mineral,MT,480.1,
2006,Deer Lodge,MT,488.6,
2006,Big Horn,MT,496.4,
2006,Powder River,MT,501.8,
2006,McCone,MT,502.8,
2006,Lincoln,MT,536.3,
2006,Toole,MT,570.9,
2006,Glacier,MT,588.4,
2006,Sheridan,MT,600.7,
2006,Silver Bow,MT,626.8,
2006,Roosevelt,MT,677.1,
2006,Moore,NC,389.9,
2006,Chatham,NC,401.8,
2006,Wake,NC,417.3,
2006,Orange,NC,422.2,
2006,Davie,NC,422.5,
2006,Mecklenburg,NC,426.7,
2006,Watauga,NC,427.7,
2006,Forsyth,NC,433.4,
2006,Durham,NC,437.1,
2006,Transylvania,NC,439.3,
2006,Guilford,NC,441.7,
2006,Polk,NC,448,
2006,Yancey,NC,452.8,
2006,Cabarrus,NC,453.2,
2006,Dare,NC,456.2,
2006,Buncombe,NC,463.1,
2006,Madison,NC,464.4,
2006,Jackson,NC,466.6,
2006,Yadkin,NC,468.2,
2006,Henderson,NC,471.5,
2006,Brunswick,NC,476.8,
2006,Clay,NC,477,
2006,Union,NC,477.1,
2006,Wilkes,NC,480.1,
2006,Pamlico,NC,481.9,
2006,Franklin,NC,483.3,
2006,Montgomery,NC,486.3,
2006,Avery,NC,488.7,
2006,New Hanover,NC,494.8,
2006,Ashe,NC,494.9,
2006,Pender,NC,495.3,
2006,Catawba,NC,496.9,
2006,Currituck,NC,497.5,
2006,Alexander,NC,499.7,
2006,Granville,NC,506.1,
2006,Alamance,NC,507,
2006,Haywood,NC,507.4,
2006,Nash,NC,512.8,
2006,Wilson,NC,513,
2006,Craven,NC,513.1,
2006,Macon,NC,513.7,
2006,McDowell,NC,514.8,
2006,Graham,NC,514.8,
2006,Caldwell,NC,519.6,
2006,Carteret,NC,520.1,
2006,Randolph,NC,521,
2006,Burke,NC,521.6,
2006,Caswell,NC,529,
2006,Onslow,NC,534.5,
2006,Pasquotank,NC,534.6,
2006,Harnett,NC,538.8,
2006,Perquimans,NC,539.4,
2006,Chowan,NC,539.8,
2006,Bertie,NC,540.3,
2006,Lee,NC,541.2,
2006,Pitt,NC,542.5,
2006,Stokes,NC,546.1,
2006,Alleghany,NC,546.4,
2006,Surry,NC,546.8,
2006,Rowan,NC,547.7,
2006,Camden,NC,549.1,
2006,Vance,NC,555.5,
2006,Sampson,NC,556.3,
2006,Hertford,NC,560.6,
2006,Rockingham,NC,561.4,
2006,Duplin,NC,561.8,
2006,Cumberland,NC,562.1,
2006,Mitchell,NC,562.6,
2006,Gates,NC,567,
2006,Davidson,NC,568.2,
2006,Wayne,NC,571.8,
2006,Warren,NC,574.1,
2006,Iredell,NC,576.5,
2006,Person,NC,577,
2006,Cherokee,NC,577.5,
2006,Gaston,NC,582.7,
2006,Northampton,NC,599.5,
2006,Johnston,NC,603.7,
2006,Stanly,NC,604,
2006,Swain,NC,606.1,
2006,Halifax,NC,611.1,
2006,Greene,NC,613.9,
2006,Beaufort,NC,615.7,
2006,Rutherford,NC,619.9,
2006,Cleveland,NC,626,
2006,Hyde,NC,627,
2006,Edgecombe,NC,629.7,
2006,Scotland,NC,644.6,
2006,Robeson,NC,647.6,
2006,Jones,NC,653.8,
2006,Hoke,NC,654.1,
2006,Martin,NC,657.4,
2006,Bladen,NC,666.6,
2006,Tyrrell,NC,666.8,
2006,Anson,NC,668.4,
2006,Lincoln,NC,676.9,
2006,Lenoir,NC,697.9,
2006,Columbus,NC,740.8,
2006,Richmond,NC,748.7,
2006,Washington,NC,768.4,
2006,Divide,ND,334.1,
2006,Billings,ND,375.6,
2006,Slope,ND,377,
2006,Hettinger,ND,382,
2006,Golden Valley,ND,386.9,
2006,Cass,ND,387.9,
2006,Stark,ND,393.5,
2006,Ransom,ND,397,
2006,Burke,ND,401.6,
2006,Richland,ND,402.2,
2006,Barnes,ND,402.6,
2006,Williams,ND,405.4,
2006,Burleigh,ND,406.4,
2006,Steele,ND,406.9,
2006,Traill,ND,408.5,
2006,Oliver,ND,411.7,
2006,Bowman,ND,413.6,
2006,Mercer,ND,418.5,
2006,Sheridan,ND,419.1,
2006,McLean,ND,423.5,
2006,McKenzie,ND,431.2,
2006,Morton,ND,444.6,
2006,Grand Forks,ND,444.9,
2006,Adams,ND,447.8,
2006,McHenry,ND,450.3,
2006,Renville,ND,452.5,
2006,Grant,ND,453,
2006,Sargent,ND,454.1,
2006,LaMoure,ND,456.3,
2006,Kidder,ND,456.8,
2006,Griggs,ND,461.1,
2006,Ward,ND,461.4,
2006,Stutsman,ND,463.8,
2006,Walsh,ND,470.8,
2006,Dickey,ND,471.3,
2006,Nelson,ND,472.2,
2006,Bottineau,ND,474.8,
2006,McIntosh,ND,483.5,
2006,Rolette,ND,484.5,
2006,Foster,ND,485.2,
2006,Pierce,ND,485.9,
2006,Cavalier,ND,486.1,
2006,Pembina,ND,487,
2006,Wells,ND,487.9,
2006,Towner,ND,500.8,
2006,Eddy,ND,504.8,
2006,Ramsey,ND,505,
2006,Logan,ND,505.5,
2006,Benson,ND,510.8,
2006,Dunn,ND,514.7,
2006,Mountrail,ND,546.9,
2006,Emmons,ND,605.1,
2006,Sioux,ND,1023.2,
2006,Hooker,NE,331.4,
2006,Lancaster,NE,359.7,
2006,Thomas,NE,359.7,
2006,Grant,NE,381.2,
2006,Saunders,NE,384,
2006,Brown,NE,386.7,
2006,Johnson,NE,387.4,
2006,Cherry,NE,393,
2006,Otoe,NE,394.2,
2006,Sioux,NE,395.6,
2006,Colfax,NE,399.9,
2006,Gage,NE,402.5,
2006,Kearney,NE,403.8,
2006,Platte,NE,407.9,
2006,Dodge,NE,413.3,
2006,Saline,NE,413.7,
2006,Cass,NE,415.3,
2006,Boone,NE,417.9,
2006,Wheeler,NE,423,
2006,Phelps,NE,423.3,
2006,Harlan,NE,425.1,
2006,Nance,NE,428.2,
2006,Box Butte,NE,431.6,
2006,Sarpy,NE,433,
2006,Kimball,NE,433.4,
2006,Merrick,NE,435.7,
2006,Washington,NE,436,
2006,Gosper,NE,437.7,
2006,Cheyenne,NE,439.4,
2006,Blaine,NE,439.6,
2006,Butler,NE,441.8,
2006,Dawes,NE,446.2,
2006,Howard,NE,448.3,
2006,Douglas,NE,448.5,
2006,Red Willow,NE,448.6,
2006,Sheridan,NE,448.6,
2006,Rock,NE,451.5,
2006,Hall,NE,451.7,
2006,Thayer,NE,453.6,
2006,Morrill,NE,454.2,
2006,Jefferson,NE,454.5,
2006,Buffalo,NE,455.7,
2006,Garden,NE,457.5,
2006,Keya Paha,NE,458.3,
2006,Pawnee,NE,458.8,
2006,Deuel,NE,460,
2006,Burt,NE,460.2,
2006,Greeley,NE,460.3,
2006,Loup,NE,461.8,
2006,Polk,NE,462.1,
2006,Frontier,NE,462.2,
2006,Garfield,NE,462.4,
2006,Hayes,NE,463.2,
2006,Stanton,NE,463.5,
2006,Perkins,NE,464.4,
2006,Sherman,NE,465.2,
2006,Chase,NE,465.9,
2006,Hamilton,NE,468.2,
2006,Cedar,NE,469.6,
2006,Knox,NE,473.4,
2006,Clay,NE,473.8,
2006,Nemaha,NE,474.1,
2006,Dixon,NE,475.1,
2006,Holt,NE,475.3,
2006,Arthur,NE,477.8,
2006,Boyd,NE,478.1,
2006,York,NE,478.1,
2006,Custer,NE,478.3,
2006,Valley,NE,479.3,
2006,Hitchcock,NE,479.7,
2006,Keith,NE,480.7,
2006,Antelope,NE,480.8,
2006,McPherson,NE,480.9,
2006,Fillmore,NE,481.7,
2006,Logan,NE,483.8,
2006,Seward,NE,488.7,
2006,Cuming,NE,490,
2006,Dakota,NE,490.3,
2006,Lincoln,NE,492.8,
2006,Thurston,NE,495.1,
2006,Dawson,NE,495.3,
2006,Furnas,NE,499.4,
2006,Pierce,NE,500.3,
2006,Banner,NE,502.6,
2006,Dundy,NE,504.8,
2006,Adams,NE,508,
2006,Nuckolls,NE,509.7,
2006,Wayne,NE,513.5,
2006,Madison,NE,517.9,
2006,Richardson,NE,518.1,
2006,Webster,NE,520.3,
2006,Franklin,NE,531.4,
2006,Scotts Bluff,NE,550.3,
2006,Grafton,NH,398.1,
2006,Carroll,NH,403.6,
2006,Strafford,NH,422.6,
2006,Rockingham,NH,436.4,
2006,Cheshire,NH,436.6,
2006,Sullivan,NH,437.9,
2006,Merrimack,NH,438.6,
2006,Hillsborough,NH,441.1,
2006,Belknap,NH,451.8,
2006,Coos,NH,479.3,
2006,Hunterdon,NJ,397.7,
2006,Somerset,NJ,398.7,
2006,Morris,NJ,405.6,
2006,Bergen,NJ,416.5,
2006,Union,NJ,451.2,
2006,Middlesex,NJ,465.2,
2006,Sussex,NJ,465.6,
2006,Warren,NJ,466.4,
2006,Mercer,NJ,470.4,
2006,Burlington,NJ,480.1,
2006,Monmouth,NJ,481.7,
2006,Ocean,NJ,496.5,
2006,Passaic,NJ,496.6,
2006,Camden,NJ,509.1,
2006,Essex,NJ,514.7,
2006,Gloucester,NJ,519.6,
2006,Hudson,NJ,532.7,
2006,Atlantic,NJ,540.6,
2006,Cape May,NJ,556.7,
2006,Cumberland,NJ,567.4,
2006,Salem,NJ,576.5,
2006,Los Alamos,NM,287.1,
2006,Santa Fe,NM,304.1,
2006,Taos,NM,357.7,
2006,Colfax,NM,388.9,
2006,Sandoval,NM,393.1,
2006,Mora,NM,393.9,
2006,McKinley,NM,394.8,
2006,Lincoln,NM,395.1,
2006,Dona Ana,NM,396,
2006,Rio Arriba,NM,397.8,
2006,San Miguel,NM,400.2,
2006,San Juan,NM,401.3,
2006,Catron,NM,405.3,
2006,Cibola,NM,411.4,
2006,Harding,NM,413.7,
2006,De Baca,NM,423.5,
2006,Socorro,NM,431.8,
2006,Union,NM,434,
2006,Bernalillo,NM,434.5,
2006,Valencia,NM,448.1,
2006,Guadalupe,NM,452.3,
2006,Torrance,NM,460.9,
2006,Chaves,NM,475.5,
2006,Sierra,NM,487.7,
2006,Hidalgo,NM,500.1,
2006,Eddy,NM,501.6,
2006,Grant,NM,508.4,
2006,Quay,NM,529.3,
2006,Otero,NM,542.3,
2006,Roosevelt,NM,552.8,
2006,Curry,NM,553.7,
2006,Lea,NM,558.3,
2006,Luna,NM,657.2,
2006,Douglas,NV,367.8,
2006,Elko,NV,459.5,
2006,Storey,NV,511.3,
2006,Clark,NV,517.4,
2006,White Pine,NV,520.8,
2006,Lyon,NV,523,
2006,Lincoln,NV,533.7,
2006,Humboldt,NV,547.6,
2006,Washoe,NV,567.6,
2006,Pershing,NV,569.5,
2006,Carson City,NV,576.7,
2006,Mineral,NV,579.3,
2006,Churchill,NV,585.7,
2006,Lander,NV,608.6,
2006,Esmeralda,NV,621.5,
2006,Nye,NV,633.2,
2006,Eureka,NV,686.9,
2006,Monroe,NY,423.5,
2006,Tompkins,NY,427.6,
2006,Onondaga,NY,431.1,
2006,Ontario,NY,434.4,
2006,Livingston,NY,436,
2006,Warren,NY,437.4,
2006,Washington,NY,440,
2006,Saratoga,NY,446.3,
2006,New York,NY,451.5,
2006,Madison,NY,452.7,
2006,Seneca,NY,454.1,
2006,Yates,NY,455,
2006,Westchester,NY,457.1,
2006,Wayne,NY,459.3,
2006,Schoharie,NY,461.1,
2006,Tioga,NY,465.8,
2006,Otsego,NY,465.8,
2006,Ulster,NY,472,
2006,Essex,NY,474.5,
2006,Cayuga,NY,475,
2006,Schenectady,NY,475.9,
2006,Clinton,NY,478.9,
2006,Dutchess,NY,479.1,
2006,Lewis,NY,488.1,
2006,Steuben,NY,493.2,
2006,Chemung,NY,494.2,
2006,Rockland,NY,495.1,
2006,Schuyler,NY,499.6,
2006,Jefferson,NY,500.4,
2006,Putnam,NY,502.1,
2006,Cortland,NY,508,
2006,Columbia,NY,510.8,
2006,Sullivan,NY,514.9,
2006,Albany,NY,516.7,
2006,Oneida,NY,518.1,
2006,Orange,NY,518.8,
2006,Erie,NY,521.5,
2006,Broome,NY,530.6,
2006,Allegany,NY,530.7,
2006,Wyoming,NY,530.7,
2006,Hamilton,NY,532,
2006,Suffolk,NY,532.3,
2006,Nassau,NY,533.7,
2006,Franklin,NY,537.1,
2006,Chautauqua,NY,537.8,
2006,Greene,NY,539.1,
2006,Orleans,NY,539.3,
2006,Rensselaer,NY,540.7,
2006,St. Lawrence,NY,552.4,
2006,Fulton,NY,552.6,
2006,Herkimer,NY,559.2,
2006,Delaware,NY,565.1,
2006,Genesee,NY,571.6,
2006,Oswego,NY,574.3,
2006,Queens,NY,581.6,
2006,Bronx,NY,608.7,
2006,Cattaraugus,NY,620.1,
2006,Niagara,NY,621.1,
2006,Kings,NY,660.2,
2006,Chenango,NY,666.3,
2006,Montgomery,NY,671.7,
2006,Richmond,NY,741,
2006,Delaware,OH,413.4,
2006,Geauga,OH,429.2,
2006,Greene,OH,451.3,
2006,Clermont,OH,455.4,
2006,Lorain,OH,456,
2006,Warren,OH,457.4,
2006,Erie,OH,460,
2006,Licking,OH,463.4,
2006,Medina,OH,463.7,
2006,Ashland,OH,477,
2006,Morrow,OH,478.9,
2006,Defiance,OH,482.4,
2006,Union,OH,485.1,
2006,Perry,OH,485.9,
2006,Putnam,OH,486.4,
2006,Wayne,OH,492.6,
2006,Butler,OH,494.6,
2006,Henry,OH,498.6,
2006,Washington,OH,499.2,
2006,Summit,OH,501,
2006,Montgomery,OH,502.6,
2006,Knox,OH,502.8,
2006,Williams,OH,503,
2006,Clinton,OH,503.5,
2006,Fairfield,OH,504.9,
2006,Holmes,OH,507.5,
2006,Lake,OH,508.5,
2006,Miami,OH,508.7,
2006,Richland,OH,511.2,
2006,Stark,OH,513.1,
2006,Noble,OH,514.9,
2006,Coshocton,OH,516.1,
2006,Paulding,OH,516.4,
2006,Preble,OH,518.1,
2006,Franklin,OH,518.2,
2006,Huron,OH,519.2,
2006,Hancock,OH,521.2,
2006,Darke,OH,521.5,
2006,Champaign,OH,521.6,
2006,Van Wert,OH,525.5,
2006,Portage,OH,525.8,
2006,Sandusky,OH,530,
2006,Madison,OH,530.6,
2006,Fulton,OH,531.1,
2006,Hamilton,OH,532.9,
2006,Shelby,OH,536.5,
2006,Tuscarawas,OH,538.9,
2006,Mercer,OH,541,
2006,Pike,OH,541.7,
2006,Highland,OH,545.8,
2006,Monroe,OH,546.1,
2006,Seneca,OH,546.6,
2006,Brown,OH,547.3,
2006,Morgan,OH,549.5,
2006,Crawford,OH,551.7,
2006,Columbiana,OH,552.3,
2006,Ashtabula,OH,552.9,
2006,Auglaize,OH,553.1,
2006,Logan,OH,553.9,
2006,Clark,OH,555,
2006,Muskingum,OH,556.9,
2006,Carroll,OH,559.7,
2006,Wood,OH,562.3,
2006,Ottawa,OH,563.2,
2006,Allen,OH,563.9,
2006,Wyandot,OH,564.2,
2006,Mahoning,OH,565.6,
2006,Hocking,OH,566.2,
2006,Pickaway,OH,577.2,
2006,Ross,OH,578.9,
2006,Cuyahoga,OH,579.4,
2006,Adams,OH,579.5,
2006,Athens,OH,580.3,
2006,Marion,OH,589.9,
2006,Guernsey,OH,593.8,
2006,Trumbull,OH,599.9,
2006,Vinton,OH,609,
2006,Lucas,OH,610.8,
2006,Hardin,OH,617.8,
2006,Belmont,OH,618.1,
2006,Jackson,OH,636.2,
2006,Gallia,OH,637.3,
2006,Lawrence,OH,674,
2006,Meigs,OH,680.5,
2006,Harrison,OH,690.8,
2006,Fayette,OH,708.3,
2006,Scioto,OH,726.4,
2006,Jefferson,OH,731.9,
2006,Beaver,OK,519.7,
2006,Canadian,OK,535,
2006,Cimarron,OK,544.2,
2006,Wagoner,OK,555.1,
2006,Payne,OK,563.8,
2006,Texas,OK,568.7,
2006,Oklahoma,OK,577.3,
2006,Kay,OK,578,
2006,Grant,OK,579.2,
2006,Logan,OK,585.2,
2006,Noble,OK,585.7,
2006,Cleveland,OK,585.7,
2006,Alfalfa,OK,590.4,
2006,Ellis,OK,591,
2006,Washington,OK,591.9,
2006,Nowata,OK,593.4,
2006,Osage,OK,597.2,
2006,Garfield,OK,597.2,
2006,Kingfisher,OK,598.7,
2006,Tillman,OK,603.8,
2006,Washita,OK,605.2,
2006,Harper,OK,610.5,
2006,Roger Mills,OK,611,
2006,Tulsa,OK,611.2,
2006,Pawnee,OK,616.2,
2006,Pottawatomie,OK,617.9,
2006,Lincoln,OK,621.6,
2006,Rogers,OK,621.7,
2006,Harmon,OK,627,
2006,Marshall,OK,627.7,
2006,Love,OK,627.8,
2006,Mayes,OK,636.7,
2006,Bryan,OK,656.1,
2006,Comanche,OK,656.4,
2006,Creek,OK,657.7,
2006,Johnston,OK,661.9,
2006,Pontotoc,OK,662.2,
2006,Woods,OK,664,
2006,Sequoyah,OK,665.5,
2006,Adair,OK,667.3,
2006,Delaware,OK,668.5,
2006,Custer,OK,669.2,
2006,Woodward,OK,674,
2006,Cherokee,OK,675.8,
2006,Haskell,OK,677.8,
2006,Grady,OK,678.7,
2006,Okmulgee,OK,680.1,
2006,McClain,OK,684,
2006,Jackson,OK,685.4,
2006,Caddo,OK,686.5,
2006,Latimer,OK,691.4,
2006,Okfuskee,OK,692.4,
2006,Muskogee,OK,696.6,
2006,Ottawa,OK,702.7,
2006,Blaine,OK,706.2,
2006,Dewey,OK,707.9,
2006,Greer,OK,708,
2006,Le Flore,OK,708.5,
2006,McIntosh,OK,713.2,
2006,Murray,OK,716.6,
2006,Seminole,OK,717,
2006,Garvin,OK,722.5,
2006,Beckham,OK,725.7,
2006,McCurtain,OK,729.2,
2006,Atoka,OK,737.1,
2006,Stephens,OK,739.5,
2006,Craig,OK,740.4,
2006,Cotton,OK,744.3,
2006,Carter,OK,753.6,
2006,Pushmataha,OK,760.2,
2006,Jefferson,OK,761,
2006,Major,OK,787.5,
2006,Pittsburg,OK,791.3,
2006,Hughes,OK,798,
2006,Choctaw,OK,822.2,
2006,Kiowa,OK,824,
2006,Coal,OK,906.7,
2006,Washington,OR,374.1,
2006,Benton,OR,376.2,
2006,Lane,OR,391.6,
2006,Deschutes,OR,392.2,
2006,Clackamas,OR,401.7,
2006,Polk,OR,405.3,
2006,Lake,OR,410.1,
2006,Yamhill,OR,411.8,
2006,Jackson,OR,418.3,
2006,Gilliam,OR,430.8,
2006,Klamath,OR,435.2,
2006,Grant,OR,437.9,
2006,Hood River,OR,438.1,
2006,Columbia,OR,440,
2006,Baker,OR,440.4,
2006,Union,OR,442.5,
2006,Tillamook,OR,444.4,
2006,Lincoln,OR,445.2,
2006,Multnomah,OR,447,
2006,Morrow,OR,447.9,
2006,Marion,OR,449.6,
2006,Douglas,OR,451,
2006,Wasco,OR,452.3,
2006,Sherman,OR,455.1,
